,ID,CASE_NUMBER,DATE,BLOCK,IUCR,PRIMARY_TYPE,DESCRIPTION,LOCATION_DESCRIPTION,ARREST,DOMESTIC,BEAT,DISTRICT,WARD,COMMUNITY_AREA_NUMBER,FBICODE,X_COORDINATE,Y_COORDINATE,YEAR,LATITUDE,LONGITUDE,LOCATION
433,5713696,HN519755,2007-08-10,023XX W GRAND AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,True,False,1313,12,26.0,24.0,11,1160756.0,1903423.0,2007,41.89068696,-87.68507699,"(41.890686955, -87.685076991)"
434,1803248,G629024,2001-06-10,046XX N DELPHIA AV,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,False,False,1614,16,,,11,1117909.0,1930160.0,2001,41.96483755,-87.84187255,"(41.964837552, -87.841872545)"
435,3864164,HL239939,2004-12-09,004XX N STATE ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",STREET,True,False,1834,18,42.0,8.0,11,1176302.0,1903096.0,2004,41.88945317,-87.62799483,"(41.889453169, -87.627994833)"
436,3300223,HK328522,2004-04-27,016XX W HOWARD ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,CTA PLATFORM,True,False,2422,24,49.0,1.0,11,1163750.0,1950346.0,2004,42.0193833,-87.67275327,"(42.019383301, -87.67275327)"
437,2723161,HJ349966,2003-03-20,035XX W 77TH PL,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,835,8,18.0,70.0,11,1154152.0,1852985.0,2003,41.75241282,-87.71067256,"(41.752412818, -87.710672559)"
438,1580040,G345035,2001-06-11,087XX S DR MARTN LUTHR KING JR DR,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,False,False,632,6,,,11,1180395.0,1847374.0,2001,41.73645417,-87.61467513,"(41.736454169, -87.614675134)"
439,11057640,JA394755,2017-08-15,021XX W CRYSTAL ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1424,14,32.0,24.0,11,1161955.0,1908307.0,2017,41.9040641,-87.68053721,"(41.904064096, -87.680537205)"
440,10327846,HY518743,2015-11-04,079XX S MORGAN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,621,6,17.0,71.0,11,1171025.0,1852140.0,2015,41.7497423,-87.64886469,"(41.749742298, -87.648864693)"
441,11178752,JA550741,2017-12-14,029XX W BERTEAU AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1724,17,33.0,16.0,11,1156097.0,1927766.0,2017,41.95758135,-87.70152846,"(41.957581352, -87.70152846)"
442,2225484,HH493814,2002-07-07,034XX N CLARK ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,True,False,1924,19,44.0,6.0,11,1169100.0,1922885.0,2002,41.94391468,-87.65386761,"(41.94391468, -87.653867614)"
443,10760731,HZ523997,2014-11-21,0000X S MAYFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1513,15,29.0,25.0,11,,,2014,,,
444,1438213,G161722,2001-03-21,011XX W WILSON AV,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,2311,19,,,11,1167954.0,1930663.0,2001,41.96528267,-87.65785443,"(41.965282666, -87.657854427)"
445,10268721,HY455698,2015-10-09,046XX W DIVERSEY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,False,False,2521,25,31.0,20.0,11,1144894.0,1918211.0,2015,41.93158085,-87.74295666,"(41.931580848, -87.742956658)"
446,2003966,HH208082,2002-01-29,057XX S CICERO AV,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,AIRPORT/AIRCRAFT,True,False,813,8,,,11,1145654.0,1866253.0,2002,41.78898704,-87.74147999,"(41.788987036, -87.74147999)"
447,8210615,HT404945,2011-07-14,080XX S ESCANABA AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,422,4,7.0,46.0,11,1196894.0,1852256.0,2011,41.74945679,-87.55406744,"(41.749456794, -87.554067444)"
448,3842013,HL213843,2005-03-03,004XX E 40TH ST,031A,ROBBERY,ARMED: HANDGUN,STREET,False,False,213,2,3.0,38.0,3,1179914.0,1878240.0,2005,41.82116453,-87.61549337,"(41.821164532, -87.615493365)"
449,4810471,HM422467,2006-06-18,027XX W ARDMORE AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,True,False,2011,20,40.0,2.0,3,1156808.0,1938405.0,2006,41.98676092,-87.69862481,"(41.986760917, -87.698624808)"
450,10882712,JA192460,2017-03-19,036XX W ROOSEVELT RD,031A,ROBBERY,ARMED: HANDGUN,STREET,False,False,1133,11,24.0,29.0,3,1152475.0,1894470.0,2017,41.86628662,-87.71572561,"(41.866286618, -87.715725607)"
451,4110831,HL446401,2005-06-26,042XX W 26TH ST,325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1031,10,22.0,30.0,3,1148444.0,1886380.0,2005,41.84416527,-87.73073233,"(41.844165269, -87.730732326)"
452,7578055,HS330202,2010-05-27,119XX S MICHIGAN AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,532,5,9.0,53.0,3,1178981.0,1825999.0,2010,41.67783055,-87.62050376,"(41.677830552, -87.620503762)"
453,6588112,HP661088,2008-11-02,043XX W WALTON ST,031A,ROBBERY,ARMED: HANDGUN,STREET,False,False,1111,11,37.0,23.0,3,1147268.0,1905976.0,2008,41.89796161,-87.73454643,"(41.897961608, -87.734546427)"
454,2666808,HJ281736,2003-04-05,084XX S MAY ST,031A,ROBBERY,ARMED: HANDGUN,STREET,False,False,613,6,21.0,71.0,3,1170122.0,1848931.0,2003,41.74095603,-87.65226674,"(41.74095603, -87.652266736)"
455,5260944,HN136243,2007-01-21,036XX N WESTERN AVE,320,ROBBERY,STRONGARM - NO WEAPON,RESTAURANT,True,False,1912,19,47.0,5.0,3,1159731.0,1924038.0,2007,41.94727721,-87.68827183,"(41.947277209, -87.688271827)"
456,2906269,HJ580490,2003-08-22,036XX W DIVISION ST,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),False,False,1112,11,27.0,23.0,3,1151715.0,1907749.0,2003,41.90274056,-87.7181662,"(41.902740562, -87.718166202)"
457,8536808,HV213648,2012-03-25,055XX S JUSTINE ST,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE,False,False,713,7,16.0,67.0,3,1166954.0,1867942.0,2012,41.79319294,-87.66333147,"(41.793192941, -87.663331471)"
458,8841511,HV514287,2012-10-11,046XX N SACRAMENTO AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,True,False,1713,17,33.0,14.0,3,1155536.0,1930847.0,2012,41.96604713,-87.70350763,"(41.966047133, -87.703507631)"
459,3046354,HJ753917,2003-11-12,052XX W ADDISON ST,031A,ROBBERY,ARMED: HANDGUN,GAS STATION,False,False,1634,16,38.0,15.0,3,1140892.0,1923436.0,2003,41.94599344,-87.75753456,"(41.945993442, -87.757534561)"
460,10831592,JA133264,2017-01-28,009XX N MASSASOIT AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,False,False,1511,15,29.0,25.0,3,1137854.0,1905671.0,2017,41.89729974,-87.76913101,"(41.897299743, -87.769131006)"
461,2953056,HJ642080,2003-09-20,071XX W HIGGINS AVE,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,False,False,1613,16,41.0,10.0,3,1127782.0,1936028.0,2003,41.98077882,-87.80543826,"(41.980778822, -87.80543826)"
462,11184062,JA557966,2017-12-21,001XX S OAKLEY BLVD,031A,ROBBERY,ARMED: HANDGUN,VEHICLE NON-COMMERCIAL,False,False,1223,12,2.0,28.0,3,1161099.0,1899441.0,2017,41.87975288,-87.68392799,"(41.879752884, -87.683927994)"
463,8875058,HV548880,2012-11-05,067XX S STATE ST,330,ROBBERY,AGGRAVATED,GAS STATION,False,False,322,3,6.0,69.0,3,1177438.0,1860407.0,2012,41.77228548,-87.62511546,"(41.772285481, -87.625115462)"
464,7410895,HR480844,2009-08-13,126XX S EMERALD AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,523,5,34.0,53.0,3,1173624.0,1821070.0,2009,41.66442451,-87.64025723,"(41.66442451, -87.640257226)"
465,9425197,HW568748,2013-12-12,081XX S PERRY AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),False,False,622,6,21.0,44.0,3,1177022.0,1851111.0,2013,41.74678558,-87.62692021,"(41.746785583, -87.626920212)"
466,2164207,HH405177,2002-05-29,041XX W GLADYS AVE,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,False,False,1132,11,28.0,26.0,3,1148751.0,1898031.0,2002,41.87613113,-87.72930487,"(41.876131125, -87.729304868)"
467,4136958,HL472862,2005-07-09,107XX S LA SALLE ST,031A,ROBBERY,ARMED: HANDGUN,ALLEY,False,False,513,5,34.0,49.0,3,1177175.0,1833834.0,2005,41.69937177,-87.62687911,"(41.699371768, -87.626879105)"
468,1570987,G326063,2001-06-05,029XX S DEARBORN ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,True,False,2113,2,,,26,1176499.0,1884965.0,2001,41.83969609,-87.62781857,"(41.839696087, -87.627818571)"
469,4084479,HL424420,2005-06-16,027XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,True,False,2113,1,3.0,35.0,26,1176730.0,1886544.0,2005,41.84402377,-87.62692325,"(41.844023772, -87.626923253)"
470,11056591,JA393243,2017-08-16,094XX S HARVARD AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,True,False,634,6,21.0,49.0,26,1175675.0,1842516.0,2017,41.72323003,-87.63211253,"(41.723230031, -87.632112534)"
471,7174283,HR585012,2009-10-13,043XX W 79TH ST,1330,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PUBLIC, GROUNDS",True,False,834,8,13.0,70.0,26,1148764.0,1851854.0,2009,41.74941446,-87.7304466,"(41.749414464, -87.730446597)"
472,11106461,JA455629,2017-10-02,079XX S HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,True,False,621,6,17.0,71.0,26,1172343.0,1852285.0,2017,41.75011132,-87.64403074,"(41.750111323, -87.644030737)"
473,8693981,HV369974,2012-07-06,062XX S TALMAN AVE,1330,CRIMINAL TRESPASS,TO LAND,ALLEY,True,False,825,8,15.0,66.0,26,1159778.0,1863228.0,2012,41.78040754,-87.68977465,"(41.780407535, -87.689774647)"
474,5827212,HN637742,2007-10-09,025XX N PULASKI RD,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,True,False,2524,25,31.0,22.0,26,1149288.0,1916658.0,2007,41.92723512,-87.72684967,"(41.927235118, -87.726849666)"
475,9413737,HW557360,2013-12-03,004XX S STATE ST,1330,CRIMINAL TRESPASS,TO LAND,LIBRARY,True,False,113,1,2.0,32.0,26,1176436.0,1898416.0,2013,41.87660796,-87.62764406,"(41.876607964, -87.627644063)"
476,3064175,HJ776916,2003-11-23,003XX S MAPLEWOOD AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,False,1125,11,2.0,28.0,26,1159433.0,1898385.0,2003,41.87688955,-87.69007438,"(41.876889551, -87.690074383)"
477,2774880,HJ419340,2003-06-10,031XX S DEARBORN ST,1330,CRIMINAL TRESPASS,TO LAND,COLLEGE/UNIVERSITY GROUNDS,True,False,2113,2,3.0,35.0,26,1176477.0,1884226.0,2003,41.83766871,-87.62792157,"(41.83766871, -87.627921572)"
478,2100965,HH329720,2002-04-25,005XX E 36TH PL,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,True,False,212,2,4.0,35.0,26,1180555.0,1880852.0,2002,41.82831734,-87.61306155,"(41.828317337, -87.613061551)"
479,5635192,HM802052,2006-12-30,039XX S COTTAGE GROVE AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,213,2,4.0,38.0,26,1182267.0,1878667.0,2006,41.82228198,-87.60684825,"(41.822281982, -87.606848245)"
480,3081572,HJ804627,2003-12-07,002XX W ADAMS ST,1330,CRIMINAL TRESPASS,TO LAND,BANK,True,False,112,1,2.0,32.0,26,1174618.0,1899411.0,2003,41.87937913,-87.63428935,"(41.87937913, -87.634289354)"
481,6777303,HR190881,2009-02-27,047XX N WESTERN AVE,1330,CRIMINAL TRESPASS,TO LAND,BANK,False,False,1911,19,47.0,4.0,26,1159513.0,1931422.0,2009,41.96754381,-87.68886902,"(41.96754381, -87.688869019)"
482,1762743,G575031,2001-09-25,0000X W 87 ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),True,False,634,6,,,26,1177043.0,1847234.0,2001,41.73614614,-87.62695987,"(41.736146144, -87.626959873)"
483,1427912,G122095,2001-03-02,039XX N ASHLAND AV,1505,PROSTITUTION,CALL OPERATION,RESIDENCE,True,False,1923,19,,,16,1164982.0,1926580.0,2001,41.95414251,-87.66889815,"(41.954142513, -87.668898147)"
484,5784844,HN595319,2007-09-17,070XX N CLARK ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,True,False,2424,24,49.0,1.0,16,1163398.0,1946852.0,2007,42.00980315,-87.6741476,"(42.009803145, -87.6741476)"
485,1553689,G302291,2001-05-25,026XX W MADISON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1125,11,,,16,1158862.0,1899877.0,2001,41.88099546,-87.69213,"(41.880995464, -87.692129998)"
486,1367327,G057394,2001-01-28,046XX S CICERO AV,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,True,False,814,8,,,16,1145110.0,1873073.0,2001,41.80771246,-87.74330304,"(41.807712461, -87.743303038)"
487,5228794,HM590468,2006-09-09,010XX N STATE ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1824,18,42.0,8.0,16,1176182.0,1907168.0,2006,41.90062965,-87.62831264,"(41.900629649, -87.628312638)"
488,8789017,HV463112,2012-09-05,0000X N KENTON AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1113,11,28.0,25.0,16,1145800.0,1899764.0,2012,41.88094316,-87.74009605,"(41.880943161, -87.740096048)"
489,3680034,HK749575,2004-11-14,002XX N LARAMIE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,False,False,1532,15,28.0,25.0,15,1141670.0,1901145.0,2004,41.88481014,-87.75522715,"(41.884810136, -87.75522715)"
490,7357439,HS100098,2010-01-01,070XX S ROCKWELL ST,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,RESIDENCE,True,False,831,8,18.0,66.0,15,1160255.0,1857948.0,2010,41.76590865,-87.68817109,"(41.765908652, -87.688171087)"
491,9432406,HW576249,2013-12-18,012XX S KEDVALE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,True,False,1011,10,24.0,29.0,15,1148913.0,1894068.0,2013,41.86525306,-87.72881253,"(41.865253059, -87.728812529)"
492,3426362,HK485601,2004-07-10,067XX S THROOP ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,True,False,724,7,17.0,67.0,15,1168821.0,1860034.0,2004,41.7714523,-87.65671355,"(41.7714523, -87.656713552)"
493,2269553,HH460583,2002-06-22,021XX N ST LOUIS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,False,1413,14,26.0,22.0,15,1152922.0,1913821.0,2002,41.91937884,-87.71357149,"(41.919378841, -87.713571489)"
494,4965099,HM576559,2006-09-02,087XX S ESCANABA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,True,False,423,4,10.0,46.0,15,1196907.0,1847528.0,2006,41.73648247,-87.55417668,"(41.736482473, -87.554176677)"
495,4317595,HL611297,2005-09-14,055XX S SACRAMENTO AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,False,False,824,8,14.0,63.0,24,1157318.0,1867853.0,2005,41.79314936,-87.69866833,"(41.79314936, -87.69866833)"
496,8681171,HV356389,2012-06-27,046XX S LEAMINGTON AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,814,8,23.0,56.0,24,1142805.0,1873435.0,2012,41.80874896,-87.75174831,"(41.80874896, -87.75174831)"
497,9551405,HX203242,2014-03-29,063XX S EBERHART AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,True,False,312,3,20.0,42.0,24,1180666.0,1863182.0,2014,41.7798268,-87.61319748,"(41.779826802, -87.613197481)"
498,2075734,HH292682,2002-04-05,016XX W BRYN MAWR AV,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,"SCHOOL, PRIVATE, BUILDING",False,False,2012,20,,,26,,,2002,,,
499,1806896,G635735,2001-10-22,0000X N HERMITAGE AV,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,"SCHOOL, PUBLIC, BUILDING",True,False,1333,12,,,26,1164687.0,1900646.0,2001,41.88298425,-87.67071922,"(41.882984246, -87.670719218)"
500,5766654,HN567387,2007-09-02,026XX W BELMONT AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,1411,14,1.0,21.0,2,1158166.0,1921161.0,2007,41.93941471,-87.69410322,"(41.939414712, -87.694103222)"
501,6986273,HR391350,2009-06-23,015XX S KOLIN AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,APARTMENT,False,True,1012,10,24.0,29.0,2,1147638.0,1892092.0,2009,41.85985521,-87.73354382,"(41.859855212, -87.733543816)"
502,5176248,HM768251,2006-12-11,076XX S CAMPBELL AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,True,False,835,8,18.0,70.0,20,1161039.0,1853860.0,2006,41.75467441,-87.6854103,"(41.754674405, -87.685410299)"
503,8159639,HT394616,2011-07-01,077XX S SOUTH SHORE DR,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,False,421,4,7.0,43.0,20,1197175.0,1854844.0,2011,41.75655146,-87.55295175,"(41.756551463, -87.552951751)"
504,2382981,HH688935,2002-10-03,057XX S HALSTED ST,291,CRIM SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,ALLEY,False,False,712,7,16.0,68.0,2,1171947.0,1866895.0,2002,41.79021162,-87.64505342,"(41.790211616, -87.645053415)"
505,3588432,HK677648,2004-10-10,022XX N KOSTNER AVE,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,True,False,2522,25,31.0,20.0,2,1146686.0,1914577.0,2004,41.92157476,-87.73646425,"(41.92157476, -87.736464249)"
506,1455002,G158614,2001-03-18,059XX S GREEN ST,261,CRIM SEXUAL ASSAULT,AGGRAVATED: HANDGUN,ALLEY,False,False,712,7,,,2,1171608.0,1865691.0,2001,41.78691515,-87.64633171,"(41.786915146, -87.646331709)"
507,3280399,HK310265,2004-04-18,049XX W FOSTER AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,1623,16,45.0,12.0,17,1142286.0,1934118.0,2004,41.97527996,-87.75214432,"(41.975279956, -87.752144317)"
508,6906555,HR314298,2009-05-11,007XX W 49TH PL,1585,SEX OFFENSE,OTHER,STREET,True,False,935,9,3.0,61.0,17,1172196.0,1872045.0,2009,41.80433829,-87.64398897,"(41.804338291, -87.64398897)"
509,8169210,HT404326,2011-07-18,023XX N MASON AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE PORCH/HALLWAY,True,False,2515,25,37.0,19.0,17,1136345.0,1914858.0,2011,41.92253708,-87.77445359,"(41.922537078, -87.774453593)"
510,10070513,HY259084,2015-05-13,056XX S WOOD ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,False,False,715,7,15.0,67.0,24,1165309.0,1867385.0,2015,41.79169949,-87.6693793,"(41.791699487, -87.669379304)"
511,4072241,HL415544,2005-06-12,031XX W FLOURNOY ST,3750,INTERFERENCE WITH PUBLIC OFFICER,ESCAPE,POLICE FACILITY/VEH PARKING LOT,True,False,1134,11,24.0,27.0,24,1155475.0,1896862.0,2005,41.87279076,-87.70464797,"(41.872790764, -87.70464797)"
512,6183080,HP265256,2008-04-06,013XX N HUDSON AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,1821,18,27.0,8.0,19,1173068.0,1909509.0,2008,41.90712313,-87.6396809,"(41.907123131, -87.639680899)"
513,6987751,HR392537,2009-06-24,070XX S TALMAN AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,True,False,831,8,18.0,66.0,19,1159923.0,1857877.0,2009,41.76572065,-87.68938994,"(41.765720645, -87.689389937)"
514,3987219,HL266884,2005-03-31,024XX N CLARK ST,2210,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,CONVENIENCE STORE,True,False,2333,19,43.0,7.0,22,1172680.0,1916483.0,2005,41.92626872,-87.64089934,"(41.926268719, -87.640899336)"
515,3266814,HK238408,2004-03-13,093XX S STONY ISLAND AVE,2230,LIQUOR LAW VIOLATION,ILLEGAL CONSUMPTION BY MINOR,ALLEY,True,False,413,4,8.0,48.0,22,1188539.0,1843379.0,2004,41.72530099,-87.58496589,"(41.72530099, -87.584965887)"
516,9692995,HX343113,2014-07-13,132XX S RIVERDALE AVE,1025,ARSON,AGGRAVATED,RESIDENCE,False,False,533,5,9.0,54.0,9,1182053.0,1817235.0,2014,41.65371054,-87.60952871,"(41.653710537, -87.609528714)"
517,4607081,HM195342,2006-02-22,001XX W 118TH ST,1020,ARSON,BY FIRE,RESIDENCE,False,False,522,5,34.0,53.0,9,1177509.0,1826708.0,2006,41.67980945,-87.62587044,"(41.679809448, -87.625870438)"
518,21149,HW519443,2013-11-03,044XX S RICHMOND ST,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,True,922,9,14.0,58.0,01A,1157439.0,1875086.0,2013,41.81299523,-87.69802859,"(41.812995227, -87.698028592)"
519,23469,JA359626,2017-07-23,015XX E 82ND ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,411,4,8.0,45.0,01A,1188090.0,1850923.0,2017,41.74601319,-87.58637073,"(41.746013191, -87.58637073)"
520,5276766,HN144152,2007-01-26,050XX W VAN BUREN ST,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,STREET,False,False,1533,15,29.0,25.0,20,1143050.0,1897546.0,2007,41.87490841,-87.75024931,"(41.874908413, -87.750249307)"
521,5738893,HN544458,2007-08-22,016XX E 87TH ST,3960,INTIMIDATION,INTIMIDATION,SMALL RETAIL STORE,False,False,412,4,8.0,45.0,26,1188659.0,1847618.0,2007,41.73693038,-87.58439122,"(41.736930377, -87.584391221)"
522,9094512,HW238778,2013-04-15,038XX N SPAULDING AVE,583,STALKING,CYBERSTALKING,RESIDENCE,False,True,1733,17,33.0,16.0,08A,1153706.0,1925344.0,2013,41.95098326,-87.71038332,"(41.950983256, -87.71038332)"
523,11233321,JB155558,2018-02-16,036XX W 81ST ST,1540,OBSCENITY,OBSCENE MATTER,RESIDENCE,True,True,834,8,18.0,70.0,17,1153482.0,1850636.0,2018,41.74598005,-87.71318989,"(41.745980049, -87.713189894)"
524,10270593,HY458571,2015-10-12,059XX W CHICAGO AVE,1480,CONCEALED CARRY LICENSE VIOLATION,OTHER,SIDEWALK,True,False,1511,15,29.0,25.0,15,1136633.0,1904728.0,2015,41.89473398,-87.77363824,"(41.894733978, -87.773638244)"
525,10626372,HZ378869,2016-08-05,008XX W 76TH ST,1536,PUBLIC INDECENCY,LICENSED PREMISE,SIDEWALK,True,False,621,6,17.0,71.0,17,1172201.0,1854465.0,2016,41.75609664,-87.64448713,"(41.756096643, -87.644487127)"
526,10625887,HZ378355,2016-08-02,054XX N ELSTON AVE,5093,NON-CRIMINAL,LOST PASSPORT,GOVERNMENT BUILDING/PROPERTY,False,False,1621,16,45.0,11.0,26,1140460.0,1935678.0,2016,41.97959452,-87.75882076,"(41.97959452, -87.758820763)"
527,9608166,HX258445,2014-05-12,010XX N WELLS ST,1900,OTHER NARCOTIC VIOLATION,INTOXICATING COMPOUNDS,SIDEWALK,True,False,1823,18,27.0,8.0,18,1174535.0,1907194.0,2014,41.90073798,-87.63436132,"(41.900737976, -87.634361322)"
528,10453948,HZ192829,2016-03-01,028XX E 79TH ST,1055,HUMAN TRAFFICKING,INVOLUNTARY SERVITUDE,APARTMENT,False,False,422,4,7.0,46.0,26,1196679.0,1853139.0,2016,41.75188515,-87.554826,"(41.751885152, -87.554825997)"
529,10397129,HZ133234,2016-01-29,006XX W HARRISON ST,5114,NON - CRIMINAL,FOID - REVOCATION,STREET,False,False,124,1,2.0,28.0,26,1172257.0,1897564.0,2016,41.87436328,-87.64301304,"(41.874363279, -87.643013039)"
530,3269495,HJ747227,2003-11-08,012XX W 81ST ST,510,RITUALISM,AGG RIT MUT: HANDS/FIST/FEET SERIOUS INJURY,OTHER,False,False,612,6,21.0,71.0,04B,1169648.0,1851076.0,2003,41.74685249,-87.65394139,"(41.746852486, -87.653941385)"
531,10840565,JA143710,2017-02-06,009XX N KARLOV AVE,5073,NON-CRIMINAL (SUBJECT SPECIFIED),NOTIFICATION OF CIVIL NO CONTACT ORDER,RESIDENCE,False,True,1111,11,37.0,23.0,26,1148881.0,1905963.0,2017,41.89789489,-87.72862232,"(41.89789489, -87.728622316)"
532,1326195,G021609,2001-01-11,087XX S ESCANABA AV,9901,DOMESTIC VIOLENCE,DOMESTIC VIOLENCE,APARTMENT,True,True,423,4,,,08B,1196869.0,1847416.0,2001,41.73617608,-87.55431961,"(41.73617608, -87.554319607)"
